,u,i,ts,label,idx
31767,2727,2593,1142335380.0,1,31768
31768,1137,2593,1142343900.0,1,31769
31769,1374,2593,1142350200.0,1,31770
31770,826,2593,1142358240.0,1,31771
31771,1919,2593,1142363400.0,1,31772
31772,1200,2593,1142367060.0,1,31773
31773,2549,2593,1142370540.0,1,31774
31774,2114,2593,1142374440.0,1,31775
31775,2476,2593,1142378940.0,1,31776
31776,1885,2593,1142382300.0,1,31777
31777,1305,2593,1142388900.0,1,31778
31778,2948,2593,1142390640.0,1,31779
31779,1428,2593,1142394000.0,1,31780
31780,2660,2593,1142395200.0,1,31781
31781,3081,2593,1142412720.0,1,31782
31782,2062,2593,1142428500.0,1,31783
31783,2257,2593,1142435460.0,1,31784
31784,1492,2593,1142442600.0,1,31785
31785,946,2593,1142446920.0,1,31786
31786,2093,2593,1142453760.0,1,31787
31787,2646,2593,1142463240.0,1,31788
31788,1552,2593,1142463300.0,1,31789
31789,1496,2593,1142465940.0,1,31790
31790,2904,2593,1142466120.0,1,31791
31791,2690,2593,1142466480.0,1,31792
31792,1166,2593,1142469360.0,1,31793
31793,3062,2593,1142472420.0,1,31794
31794,1357,2593,1142503560.0,1,31795
31795,2473,2593,1142505000.0,1,31796
31796,2940,2593,1142524500.0,1,31797
31797,3084,2593,1142532660.0,1,31798
31798,265,2593,1142557920.0,1,31799
31799,3020,2593,1142576760.0,1,31800
31800,2612,2593,1142620440.0,1,31801
31801,1210,2593,1142626860.0,1,31802
31802,2472,2593,1142637420.0,1,31803
31803,988,2593,1142638860.0,1,31804
31804,1991,2593,1142657940.0,1,31805
31805,2790,2593,1142663640.0,1,31806
31806,1623,2593,1142722320.0,1,31807
31807,1000,2593,1142732280.0,1,31808
31808,1537,2593,1142746140.0,1,31809
31809,3033,2593,1142758800.0,1,31810
31810,3055,3034,1142173260.0,1,31811
31811,600,3034,1142173800.0,1,31812
31812,2297,3034,1142175780.0,1,31813
31813,3085,3034,1142176200.0,1,31814
31814,1837,3034,1142176860.0,1,31815
31815,2411,3034,1142177400.0,1,31816
31816,1166,3034,1142181480.0,1,31817
31817,1608,3034,1142183580.0,1,31818
31818,650,3034,1142184000.0,1,31819
31819,988,3034,1142184300.0,1,31820
31820,2225,3034,1142185020.0,1,31821
31821,3086,3034,1142191200.0,1,31822
31822,2236,3034,1142191500.0,1,31823
31823,113,3034,1142192580.0,1,31824
31824,2707,3034,1142195700.0,1,31825
31825,310,3034,1142201400.0,1,31826
31826,2560,3034,1142203680.0,1,31827
31827,2507,3034,1142204940.0,1,31828
31828,1297,3034,1142208060.0,-1,31829
31829,2272,3034,1142209320.0,1,31830
31830,68,3034,1142210940.0,1,31831
31831,1549,3034,1142212680.0,1,31832
31832,1583,3034,1142217660.0,1,31833
31833,1024,3034,1142219400.0,1,31834
31834,2474,3034,1142224140.0,1,31835
31835,3083,3034,1142226420.0,1,31836
31836,311,3034,1142229540.0,1,31837
31837,3087,3034,1142229540.0,1,31838
31838,2547,3034,1142232900.0,1,31839
31839,2688,3034,1142233260.0,1,31840
31840,2371,3034,1142233800.0,1,31841
31841,1151,3034,1142233980.0,1,31842
31842,2237,3034,1142234640.0,1,31843
31843,2704,3034,1142239260.0,1,31844
31844,2135,3034,1142240580.0,1,31845
31845,3088,3034,1142241360.0,1,31846
31846,1006,3034,1142242800.0,1,31847
31847,346,3034,1142244180.0,1,31848
31848,2912,3034,1142247900.0,1,31849
31849,1202,3034,1142252580.0,1,31850
31850,813,3034,1142252580.0,1,31851
31851,1098,3034,1142264040.0,1,31852
31852,3089,3034,1142265960.0,1,31853
31853,3090,3034,1142268060.0,1,31854
31854,3091,3034,1142271300.0,1,31855
31855,766,3034,1142272500.0,1,31856
31856,3056,3034,1142276700.0,1,31857
31857,2435,3034,1142278980.0,1,31858
31858,3077,3034,1142280360.0,1,31859
31859,1075,3034,1142284080.0,1,31860
31860,1135,3034,1142288580.0,1,31861
31861,2559,3034,1142290260.0,1,31862
31862,2485,3034,1142293560.0,1,31863
31863,3018,3034,1142295900.0,1,31864
31864,36,3034,1142296320.0,1,31865
31865,2674,3034,1142298780.0,1,31866
31866,2565,3034,1142301240.0,1,31867
31867,1592,3034,1142302380.0,1,31868
31868,3047,3034,1142310600.0,1,31869
31869,2510,3034,1142314260.0,1,31870
31870,3049,3034,1142349180.0,-1,31871
31871,94,3034,1142349480.0,-1,31872
31872,1794,3034,1142351400.0,1,31873
31873,826,3034,1142358420.0,1,31874
31874,1814,3034,1142360940.0,1,31875
31875,1919,3034,1142362020.0,1,31876
31876,1200,3034,1142366880.0,1,31877
31877,722,3034,1142367120.0,1,31878
31878,3092,3034,1142368680.0,1,31879
31879,2172,3034,1142371620.0,1,31880
31880,2381,3034,1142371920.0,-1,31881
31881,2114,3034,1142374500.0,1,31882
31882,2116,3034,1142375220.0,-1,31883
31883,127,3034,1142376660.0,-1,31884
31884,841,3034,1142378760.0,-1,31885
31885,2476,3034,1142379660.0,1,31886
31886,1390,3099,1142188320.0,1,31887
31887,2236,3099,1142191440.0,1,31888
31888,3086,3099,1142191560.0,-1,31889
31889,2416,3099,1142196420.0,-1,31890
31890,1922,3099,1142200620.0,-1,31891
31891,2704,3099,1142203080.0,-1,31892
31892,2560,3099,1142203440.0,-1,31893
31893,2832,3099,1142204700.0,-1,31894
31894,988,3099,1142211720.0,-1,31895
31895,1221,3099,1142212260.0,1,31896
31896,2974,3099,1142217240.0,1,31897
31897,1166,3099,1142225040.0,-1,31898
31898,2547,3099,1142232540.0,-1,31899
31899,2688,3099,1142233500.0,-1,31900
31900,346,3099,1142244060.0,-1,31901
31901,2912,3099,1142247480.0,1,31902
31902,2674,3099,1142252580.0,-1,31903
31903,1985,3099,1142270040.0,-1,31904
31904,3056,3099,1142276520.0,1,31905
31905,3093,3099,1142283840.0,1,31906
31906,3018,3099,1142295600.0,1,31907
31907,2565,3099,1142301180.0,1,31908
31908,3047,3099,1142310420.0,1,31909
31909,2176,3099,1142331060.0,-1,31910
31910,3077,3099,1142334960.0,1,31911
31911,3049,3099,1142348940.0,-1,31912
31912,1814,3099,1142360880.0,-1,31913
31913,2541,3099,1142362620.0,-1,31914
31914,1919,3099,1142363340.0,1,31915
31915,1200,3099,1142366340.0,1,31916
31916,2476,3099,1142380740.0,1,31917
31917,2702,3099,1142381220.0,1,31918
31918,2379,3099,1142381940.0,1,31919
31919,1305,3099,1142388960.0,1,31920
31920,3094,3099,1142390220.0,1,31921
31921,826,3099,1142402160.0,1,31922
31922,2646,3099,1142464200.0,1,31923
31923,2576,3099,1142477700.0,1,31924
31924,1896,3099,1142483520.0,1,31925
31925,2473,3099,1142505120.0,-1,31926
31926,1608,3099,1142553060.0,1,31927
31927,3020,3099,1142577420.0,1,31928
31928,2472,3099,1142637480.0,1,31929
31929,3097,3099,1142648280.0,-1,31930
31930,3098,3099,1142686260.0,-1,31931
31931,3095,3099,1142690640.0,1,31932
31932,2114,3099,1142697780.0,-1,31933
31933,172,3099,1142749740.0,1,31934
31934,3096,3099,1142789100.0,1,31935
31935,1098,2072,1142204280.0,1,31936
31936,1697,2072,1142204340.0,1,31937
31937,2912,2072,1142206500.0,1,31938
31938,2297,2072,1142207340.0,1,31939
31939,1297,2072,1142207700.0,-1,31940
31940,546,2072,1142208780.0,-1,31941
31941,1608,2072,1142210640.0,1,31942
31942,68,2072,1142210640.0,-1,31943
31943,1749,2072,1142211240.0,1,31944
31944,3101,2072,1142211300.0,1,31945
31945,1549,2072,1142212620.0,1,31946
31946,2072,2072,1142213700.0,-1,31947
31947,854,2072,1142214300.0,-1,31948
31948,1549,3104,1142221080.0,-1,31949
31949,2594,3104,1142221680.0,-1,31950
31950,2497,3104,1142221920.0,-1,31951
31951,1837,3104,1142221980.0,-1,31952
31952,2230,3104,1142221980.0,-1,31953
31953,3102,3104,1142222040.0,-1,31954
31954,3103,3104,1142223360.0,-1,31955
31955,2231,3104,1142224380.0,-1,31956
31956,1031,3104,1142224500.0,-1,31957
31957,2120,3104,1142225040.0,-1,31958
31958,2605,3104,1142228640.0,-1,31959
31959,2688,3104,1142232960.0,-1,31960
31960,2371,3104,1142234160.0,-1,31961
31961,2411,3104,1142234400.0,-1,31962
31962,2704,3104,1142239080.0,-1,31963
31963,346,3104,1142243880.0,-1,31964
31964,2912,3104,1142247300.0,-1,31965
31965,727,3104,1142252640.0,-1,31966
31966,2904,3104,1142263860.0,-1,31967
31967,766,3104,1142272260.0,-1,31968
31968,3056,3104,1142276340.0,-1,31969
31969,1428,3104,1142281380.0,-1,31970
31970,826,3105,1142326320.0,1,31971
31971,635,1357,1142396880.0,1,31972
31972,1496,1357,1142654280.0,1,31973
31973,2485,1357,1142834760.0,1,31974
31974,996,1357,1142835480.0,1,31975
31975,2229,1357,1142839440.0,-1,31976
31976,311,1357,1142841000.0,1,31977
31977,2686,1357,1142843580.0,1,31978
31978,2690,1357,1142847360.0,1,31979
31979,2371,1357,1142851380.0,1,31980
31980,2688,1357,1142852220.0,1,31981
31981,275,1357,1142860200.0,1,31982
31982,2565,1357,1142860560.0,1,31983
31983,1985,1357,1142862840.0,1,31984
31984,2550,1357,1142863560.0,1,31985
31985,1167,1357,1142863920.0,1,31986
31986,1050,1357,1142864400.0,1,31987
31987,395,1357,1142864580.0,1,31988
31988,2547,1357,1142865060.0,1,31989
31989,2365,1357,1142865240.0,1,31990
31990,1614,1357,1142865660.0,1,31991
31991,2948,1357,1142866320.0,1,31992
31992,2476,1357,1142866920.0,1,31993
31993,2009,1357,1142868960.0,1,31994
31994,1166,1357,1142871360.0,1,31995
31995,1142,1357,1142871840.0,1,31996
31996,2987,1357,1142872140.0,1,31997
31997,946,1357,1142872440.0,1,31998
31998,1717,1357,1142873220.0,1,31999
31999,1210,1357,1142874360.0,1,32000
32000,3057,1357,1142874540.0,1,32001
32001,1247,1357,1142877300.0,1,32002
32002,722,1357,1142878260.0,1,32003
32003,1799,1357,1142878380.0,1,32004
32004,826,1357,1142878800.0,1,32005
32005,2549,1357,1142881200.0,1,32006
32006,2654,1357,1142883600.0,1,32007
32007,2297,1357,1142884680.0,1,32008
32008,1549,1357,1142885340.0,1,32009
32009,1319,1357,1142886420.0,1,32010
32010,1236,1357,1142890500.0,1,32011
32011,2904,1357,1142893380.0,1,32012
32012,1972,1357,1142895240.0,1,32013
32013,36,1357,1142895420.0,1,32014
32014,546,1357,1142896980.0,1,32015
32015,1279,1357,1142898240.0,1,32016
32016,1922,1357,1142901540.0,1,32017
32017,1203,1357,1142902440.0,1,32018
32018,2507,1357,1142902860.0,1,32019
32019,3005,1357,1142902860.0,1,32020
32020,988,1357,1142905620.0,1,32021
32021,1814,1357,1142906160.0,1,32022
32022,3020,1357,1142907000.0,1,32023
32023,1305,1357,1142907420.0,1,32024
32024,1127,1357,1142913540.0,1,32025
32025,1820,1357,1142914620.0,1,32026
32026,2237,1357,1142915880.0,1,32027
32027,1608,1357,1142916000.0,1,32028
32028,2968,1357,1142920260.0,1,32029
32029,766,1357,1142945280.0,1,32030
32030,1137,1357,1142952360.0,1,32031
32031,2683,1357,1142954520.0,1,32032
32032,2691,1357,1142959320.0,1,32033
32033,1795,1357,1142973240.0,1,32034
32034,2472,1357,1142979360.0,1,32035
32035,1885,1357,1142986080.0,1,32036
32036,1151,1357,1142991840.0,1,32037
32037,3018,1357,1142993880.0,1,32038
32038,1424,1357,1143004800.0,1,32039
32039,2912,1357,1143013800.0,1,32040
32040,1537,1357,1143016980.0,1,32041
32041,59,1357,1143018780.0,1,32042
32042,2674,1357,1143025140.0,1,32043
32043,2546,1357,1143032400.0,1,32044
32044,2474,1357,1143035940.0,1,32045
32045,2619,1357,1143057900.0,1,32046
32046,1734,1357,1143060600.0,1,32047
32047,182,1357,1143069360.0,1,32048
32048,457,1357,1143069420.0,1,32049
32049,24,1357,1143070260.0,1,32050
32050,1062,1357,1143076020.0,1,32051
32051,2871,1357,1143076500.0,1,32052
32052,1428,1357,1143082680.0,1,32053
32053,3106,1357,1143092700.0,1,32054
32054,1184,1357,1143093600.0,1,32055
32055,2790,1357,1143099300.0,1,32056
32056,2236,1357,1143099360.0,1,32057
32057,147,1357,1143099900.0,1,32058
32058,2727,1357,1143113040.0,1,32059
32059,1571,1357,1143131580.0,1,32060
32060,2595,1357,1143134100.0,1,32061
32061,2264,1357,1143147540.0,1,32062
32062,3107,1357,1143147660.0,1,32063
32063,3026,1357,1143158040.0,1,32064
32064,634,1357,1143163320.0,1,32065
32065,2842,1357,1143169260.0,1,32066
32066,3072,1357,1143199740.0,1,32067
32067,1395,1357,1143201720.0,1,32068
32068,3033,1357,1143208680.0,1,32069
32069,1622,1357,1143216360.0,1,32070
32070,1135,1357,1143231360.0,1,32071
32071,1215,1357,1143284640.0,1,32072
32072,1465,1357,1143295440.0,1,32073
32073,1098,1357,1143297240.0,1,32074
32074,3095,1357,1143327540.0,1,32075
32075,2707,1357,1143328920.0,1,32076
32076,1267,1357,1143332280.0,1,32077
32077,1623,1357,1143335340.0,1,32078
32078,3108,1357,1143347280.0,1,32079
32079,813,1357,1143351420.0,1,32080
32080,173,1357,1143375780.0,1,32081
32081,2209,1357,1143383940.0,1,32082
32082,71,1357,1143385680.0,1,32083
32083,1032,1357,1143392880.0,1,32084
32084,172,1357,1143423300.0,1,32085
32085,1291,1357,1143436620.0,1,32086
32086,1473,1357,1143453300.0,1,32087
32087,2576,1357,1143467940.0,1,32088
32088,1985,1734,1142436900.0,1,32089
32089,1566,1734,1142437020.0,1,32090
32090,275,1734,1142437080.0,1,32091
32091,2688,1734,1142437140.0,1,32092
32092,2145,1734,1142437920.0,1,32093
32093,2236,1734,1142438160.0,1,32094
32094,2967,1734,1142438220.0,1,32095
32095,710,1734,1142438220.0,1,32096
32096,1043,1734,1142439000.0,1,32097
32097,1319,1734,1142439360.0,1,32098
32098,3059,1734,1142439420.0,1,32099
32099,3109,1734,1142439780.0,1,32100
32100,1037,1734,1142441160.0,1,32101
32101,1492,1734,1142442240.0,1,32102
32102,2593,1734,1142442480.0,1,32103
32103,766,1734,1142442960.0,1,32104
32104,2257,1734,1142444640.0,1,32105
32105,996,1734,1142445420.0,1,32106
32106,650,1734,1142445540.0,1,32107
32107,1428,1734,1142447340.0,1,32108
32108,1751,1734,1142449140.0,1,32109
32109,2964,1734,1142449200.0,1,32110
32110,1062,1734,1142450220.0,1,32111
32111,2923,1734,1142450340.0,1,32112
32112,1919,1734,1142451000.0,1,32113
32113,1549,1734,1142452260.0,1,32114
32114,1922,1734,1142453400.0,1,32115
32115,3110,1734,1142453520.0,1,32116
32116,1215,1734,1142453640.0,1,32117
32117,3095,1734,1142454000.0,1,32118
32118,1808,1734,1142455140.0,1,32119
32119,1820,1734,1142456280.0,1,32120
32120,1701,1734,1142460660.0,1,32121
32121,2618,1734,1142461500.0,1,32122
32122,988,1734,1142462760.0,1,32123
32123,1552,1734,1142463120.0,1,32124
32124,546,1734,1142463540.0,1,32125
32125,2646,1734,1142464320.0,1,32126
32126,2904,1734,1142465280.0,1,32127
32127,1496,1734,1142465640.0,1,32128
32128,1621,1734,1142466480.0,1,32129
32129,2474,1734,1142468640.0,1,32130
32130,1166,1734,1142469120.0,1,32131
32131,1395,1734,1142470860.0,1,32132
32132,2237,1734,1142471220.0,1,32133
32133,3062,1734,1142472060.0,1,32134
32134,2948,1734,1142473380.0,1,32135
32135,1538,1734,1142483760.0,1,32136
32136,3031,1734,1142487120.0,1,32137
32137,311,1734,1142488680.0,1,32138
32138,826,1734,1142490300.0,1,32139
32139,1305,1734,1142491680.0,1,32140
32140,2371,1734,1142502900.0,1,32141
32141,1357,1734,1142503260.0,1,32142
32142,2473,1734,1142505300.0,1,32143
32143,2653,1734,1142505780.0,1,32144
32144,813,1734,1142507640.0,1,32145
32145,2565,1734,1142515140.0,1,32146
32146,1098,1734,1142517480.0,1,32147
32147,907,1734,1142526120.0,1,32148
32148,2912,1734,1142531700.0,1,32149
32149,836,1734,1142533080.0,1,32150
32150,2549,1734,1142534880.0,1,32151
32151,1814,1734,1142535000.0,1,32152
32152,2702,1734,1142537820.0,1,32153
32153,3010,1734,1142539980.0,1,32154
32154,1608,1734,1142552700.0,1,32155
32155,986,1734,1142559720.0,1,32156
32156,1236,1734,1142561220.0,1,32157
32157,3020,1734,1142577180.0,1,32158
32158,1967,1734,1142585280.0,1,32159
32159,1495,1734,1142605380.0,1,32160
32160,2674,1734,1142606760.0,1,32161
32161,2546,1734,1142607840.0,1,32162
32162,764,1734,1142623680.0,1,32163
32163,2472,1734,1142637720.0,1,32164
32164,1991,1734,1142657880.0,1,32165
32165,2114,1734,1142697540.0,1,32166
32166,1000,1734,1142732460.0,1,32167
32167,2660,1734,1142737800.0,1,32168
32168,1537,1734,1142746020.0,1,32169
32169,1137,1734,1142748960.0,1,32170
32170,2398,1734,1142752860.0,1,32171
32171,2297,1734,1142753340.0,1,32172
32172,2815,1734,1142760300.0,1,32173
32173,2356,1734,1142762940.0,1,32174
32174,646,1734,1142814000.0,1,32175
32175,2229,1734,1142826600.0,-1,32176
32176,3033,1734,1142844060.0,1,32177
32177,457,1734,1142860140.0,1,32178
32178,1614,1734,1142866260.0,1,32179
32179,2476,1734,1142873040.0,1,32180
32180,722,1734,1142882340.0,1,32181
32181,1972,1734,1142895780.0,1,32182
32182,1127,1734,1142913660.0,1,32183
32183,172,1734,1142914680.0,1,32184
32184,3111,1734,1142917620.0,1,32185
32185,24,1734,1142974140.0,1,32186
32186,290,1734,1143005280.0,1,32187
32187,2987,1734,1143027840.0,1,32188
32188,2559,1734,1143031860.0,1,32189
32189,1496,1754,1142398920.0,1,32190
32190,2062,1754,1142424000.0,1,32191
32191,3075,1754,1142437320.0,1,32192
32192,1820,1754,1142465520.0,1,32193
32193,1549,1754,1142465640.0,1,32194
32194,2900,1754,1142466060.0,1,32195
32195,2690,1754,1142466240.0,1,32196
32196,1621,1754,1142466720.0,1,32197
32197,1522,1754,1142467080.0,1,32198
32198,2474,1754,1142468580.0,1,32199
32199,1166,1754,1142469180.0,1,32200
32200,1922,1754,1142469660.0,1,32201
32201,1395,1754,1142470920.0,1,32202
32202,1837,1754,1142470980.0,1,32203
32203,1585,1754,1142471220.0,1,32204
32204,3062,1754,1142471940.0,1,32205
32205,2688,1754,1142480520.0,1,32206
32206,2237,1754,1142484000.0,1,32207
32207,3031,1754,1142484900.0,1,32208
32208,2790,1754,1142487360.0,1,32209
32209,2704,1754,1142488260.0,1,32210
32210,311,1754,1142488620.0,1,32211
32211,1215,1754,1142488800.0,1,32212
32212,826,1754,1142490420.0,1,32213
32213,2851,1754,1142490540.0,1,32214
32214,1305,1754,1142491740.0,1,32215
32215,2842,1754,1142491920.0,1,32216
32216,2593,1754,1142492040.0,1,32217
32217,1492,1754,1142494380.0,1,32218
32218,766,1754,1142495880.0,1,32219
32219,3081,1754,1142496900.0,1,32220
32220,147,1754,1142497140.0,1,32221
32221,2371,1754,1142503080.0,1,32222
32222,937,1754,1142503560.0,1,32223
32223,2473,1754,1142505420.0,1,32224
32224,3018,1754,1142507040.0,1,32225
32225,813,1754,1142507280.0,1,32226
32226,2987,1754,1142509440.0,1,32227
32227,2912,1754,1142509620.0,1,32228
32228,3055,1754,1142512740.0,1,32229
32229,3072,1754,1142513700.0,1,32230
32230,941,1754,1142514120.0,1,32231
32231,2565,1754,1142515020.0,1,32232
32232,1583,1754,1142515560.0,1,32233
32233,1985,1754,1142515980.0,1,32234
32234,1769,1754,1142516340.0,1,32235
32235,1098,1754,1142517180.0,1,32236
32236,2236,1754,1142521140.0,1,32237
32237,710,1754,1142522820.0,1,32238
32238,1380,1754,1142527260.0,1,32239
32239,836,1754,1142533440.0,1,32240
32240,2727,1754,1142533680.0,1,32241
32241,2549,1754,1142534940.0,1,32242
32242,1814,1754,1142535120.0,1,32243
32243,2411,1754,1142535300.0,1,32244
32244,182,1754,1142536140.0,1,32245
32245,1319,1754,1142537340.0,1,32246
32246,1200,1754,1142538000.0,1,32247
32247,1701,1754,1142539020.0,1,32248
32248,3010,1754,1142539740.0,1,32249
32249,1473,1754,1142540220.0,1,32250
32250,2904,1754,1142545440.0,1,32251
32251,2485,1754,1142548380.0,1,32252
32252,1167,1754,1142550540.0,1,32253
32253,1608,1754,1142552640.0,1,32254
32254,1236,1754,1142561160.0,1,32255
32255,2541,1754,1142567820.0,1,32256
32256,825,1754,1142574600.0,1,32257
32257,3024,1754,1142576460.0,1,32258
32258,3020,1754,1142578320.0,1,32259
32259,1967,1754,1142585160.0,1,32260
32260,2674,1754,1142606640.0,1,32261
32261,1221,1754,1142615760.0,1,32262
32262,2967,1754,1142619180.0,1,32263
32263,764,1754,1142623680.0,1,32264
32264,3089,1754,1142628300.0,1,32265
32265,2297,1754,1142630700.0,1,32266
32266,2472,1754,1142637720.0,1,32267
32267,3098,1754,1142638140.0,1,32268
32268,988,1754,1142638800.0,1,32269
32269,161,1754,1142640660.0,1,32270
32270,1729,1754,1142644380.0,1,32271
32271,310,1754,1142656320.0,1,32272
32272,1991,1754,1142658000.0,1,32273
32273,1151,1754,1142689680.0,1,32274
32274,3095,1754,1142690340.0,1,32275
32275,2114,1754,1142697540.0,1,32276
32276,1062,1754,1142697780.0,1,32277
32277,2948,1754,1142700660.0,1,32278
32278,1734,1754,1142722380.0,1,32279
32279,1000,1754,1142732580.0,1,32280
32280,1428,1754,1142733000.0,1,32281
32281,2660,1754,1142738160.0,1,32282
32282,172,1754,1142742780.0,1,32283
32283,1537,1754,1142745960.0,1,32284
32284,1137,1754,1142749080.0,1,32285
32285,1783,1754,1142749920.0,1,32286
32286,2651,1754,1142751480.0,1,32287
32287,2357,1754,1142787720.0,1,32288
32288,1661,1754,1142789760.0,1,32289
32289,180,1754,1142809740.0,1,32290
32290,646,1754,1142813940.0,1,32291
32291,2229,1754,1142826480.0,1,32292
32292,2968,1754,1142829240.0,1,32293
32293,2476,1754,1142873700.0,1,32294
32294,1210,1754,1142874720.0,1,32295
32295,1247,1754,1142881920.0,1,32296
32296,722,1754,1142882460.0,1,32297
32297,1972,1754,1142895780.0,1,32298
32298,1127,1754,1142913720.0,1,32299
32299,2365,1754,1142954340.0,1,32300
32300,24,1754,1142974500.0,1,32301
32301,3059,1754,1142974680.0,1,32302
32302,2914,1754,1142994660.0,1,32303
32303,290,1754,1143004920.0,1,32304
32304,663,1754,1143029520.0,1,32305
32305,2559,1754,1143031740.0,1,32306
32306,2560,1754,1143037440.0,1,32307
32307,2909,1754,1143057540.0,1,32308
32308,2619,1754,1143058740.0,1,32309
32309,3026,1754,1143065220.0,1,32310
32310,457,1754,1143068880.0,1,32311
32311,766,3117,1142419500.0,1,32312
32312,2690,3117,1142426160.0,1,32313
32313,2617,3117,1142429760.0,1,32314
32314,311,3117,1142431620.0,1,32315
32315,1919,3117,1142432940.0,1,32316
32316,3047,3117,1142433360.0,1,32317
32317,1230,3117,1142433540.0,1,32318
32318,3112,3117,1142434260.0,1,32319
